tier,division,summonerName
IRON,I,fN6OGh9BFLr8QR-UrtKov9CWqQ7sgGc7PulNaSAwxcNYg8_6kFeJXsPWGaAA8Z96qoLltKwyMsrBwg
IRON,I,WPa0xA2X3nmc18f3wNXyswYghX57CdzS4mIpzyccI4VXzd5VPTTZnvCT36JMdXhm8NIYrULvfB2dMQ
IRON,I,grEo0sSZfbbIzNRT9gTbFq8P1ZO9wajTbvGXPEpGqecVw80WlFd5SrR-y0IENbeCboTZLEGWhvtoEg
IRON,I,Py_XtsaabxVjz1aX7iXLIR9As64Y-jOfnlLFgHL92jSVOCh-L7BQJe4-yiYR38FSAyVOvlAUg7cDoQ
IRON,I,heBDgU6xzk3xszp8Jigrw-wj9lr6YLFetXn1vz4ON2O-uUpafmorMeNMP_P9W1U4GiBh-1RIxwA2HQ
IRON,I,UVxNriuCo-egn29QJnzDwEYwCDuF1fgV90p1CIUlodoM4jshfv-70bjUiz1FmPZ-7wGbaJi8Wy0hKA
IRON,I,_WkpAcCCNp-cdO84v0op1aQInZpHKNjGCzyAM__0x7t0tHZnh0o4wIvVWUfYY_cBAtxvJNB0JJzQ4Q
IRON,I,PXPEdZ54ziqCzu0KyPxO2MlUPG39dkF-3Gjd9XkfB_tu_r5WBjOb0ACTDMtWtQN1VdRnKUm0A1ypoA
IRON,I,ApHzCjYND_xrb24VV9_fwDqlq7ZL9hBXtE9sd-AMho690dVS9Ra_B3pg1haNDtrooGznrJ2MrlEvwA
IRON,I,qTUQCH2_WlO_heO1LNcTl0_mnG3wU1-zSci1vTX9qoXoAgxM6mIHI--CHV8VqPJ39aU_yAGTEf2PzA
IRON,I,0ZyI1sTA6UB2vY_I8sfspnqm5XcQJ6dEBjMeVIM4B0rUgu8XrPqF6cexK-foOaNNKXPpdA4XiAPkfw
IRON,I,Fw5RGFH6o02CKN-Z0gxCp3XmZrsP2utZHk3dug-m540VGb-ROWnqbrVQpTOBqAAJYteB0Orkv5reZw
