tier,division,summonerName
EMERALD,I,2xVthO2TQ4IqPGfugTRmsLdwGD0gV3l5F3GVs-KQprH36bDb4DeP58MV1tcJFP2wLmCpGR8-i7gjDw
EMERALD,I,hXiRqlQwBjH1ZcWOWhqfDSd0qIoa1J4ooUEFTfgl4j-sZMV62VypIr2bGvA0ftijkRn_R3fq4tjW_Q
EMERALD,I,kEfFNF7LPGvjFnpRd3EKSNIsP7bgCNVlF0wOKxV4R3rK7CVkaunuBbBUUWANlWcAHLf6A-W2HSng9A
EMERALD,I,4VCiIbKb5SALmva8cEocrP_hKF8nwlWCFRT4nv_PJ6i49NZyQled2I9wgb49vJf-7sFB3yzgSIXVSQ
EMERALD,I,lEgABjVRvQmOz6C4WjRE8BE80NPuu9_fSHI_UbDGrKRVuGERUZzcEtTaQx1NJSa8fNGt6h__cjTRfQ
EMERALD,I,ha-W9GJMLSH_cqF-yO0Sb6msw1-QnG9a07kyDqImydWShAuLtBSdMyzRnVKc20qWtENuPG4KqmamEg
EMERALD,I,5OBLf0o3Vr6xGTNu8wbx9eP32WJyvBIHe5i0q11B3s6BYquvmrFa7eOMu-2IijolcV0DIjF-yPhnZQ
EMERALD,I,oURvJOwfP_CyKz2Nu_QNl7wcnjmGjiFsShWgoe9DOg3qD3hva1C5VIc-lr-iZTaOVt0pD9qmX_yOpA
EMERALD,I,gT6uPCFntCCIYfGJxxcHHLGp67NGddAk5SQGEsdCWq6zVXZSeeJQJFTs09EmyYebc3hKjadrSaVvAw
EMERALD,I,sPL1uwiahp4Cz3OPKk0-tGorztcS2_ypM76Zti7hhxFOkMwQ_Ad9e8ZLFDJhpd23EiZMKF1IVQ7PBw
EMERALD,I,FXW9yFIzrJODI54pDZU4GflIwEf_Tx4tQQlyv9_kh5YLfsOJ866KWn6wKPBH1Lz5Z6uhsBmRgxQWAA
EMERALD,I,ElM3mAvX7SF21dfVgqvj2kUNFfOFJFF5sY1nmrIeoh72pS7ZsJ8FhCDxHYfWedVhMF6fgUg6cJyuAA
EMERALD,I,ydNvbL8sQK7GF1FtWwNEott64cEEKRnSFJ5rBqR7J8CU3qt1tHJN5daEwm2LfBvHkxZFnvz3OYaWYQ
EMERALD,I,iUoThAKngG7mKuyDKAPhjXala8Cr0Tb_XZYoq14A-n6UuGPhVMy4-p187WpkfOAbIua2F2TvrieEYw
EMERALD,I,I96jE60d4P3XoRAziFus6KSorwcjjnXE3VH38_N8EyIEXyDexBKjKzPNillsuYRqFHIkc3G_c74vmg
EMERALD,I,-5kp6vIUlBC2nLyzzHV8NMCNC56q450Fg1lAZ1qZjEXCpE9Y1Ywl4mYH3MAnXUo7uKtZCJFB096z7Q
EMERALD,I,KLawN-_zLS7YQOnxt0uVXdpk7rXDXFMCZfTrssIB8EFDzd7Sl4AwH9Lju8lhdrASr5rtDxseFGdOmg
EMERALD,I,myuMrhRJkdlNHlIJCNRPfLNhsmyP1EoTAJk0Wt26AElHYq98rbnek-6be2m15w9t0MKJrqwVfl3PgA
EMERALD,I,NIJVOA9IOdZBDFtCUhhVIcIpR7pon2CgdiuYFpaG8MwF6YBkifmlU-DK4Y0ATPTG2aJrO7nPtTQs2Q
EMERALD,I,pEr3lDKfVqaEh5ZZ7-icnY_GNaOYbwkgwQ9GTfh6mmkIJCKM27vf2mxERrSEFFRYka65pAHB_JxfVQ
EMERALD,I,nShwENY0hKEfbvD_YNJU2AGTT1ta39iP90hMdv65MKo622uUblJZqgmZq_hMSdnM_eWmrDph4NeH_g
EMERALD,I,gApSF8SivTt7eowiOHhKDemO7SPGIeik-LvcaX2DYb1AcKZpDf4CtyzT8_TapfV4_RKCW3N6lFBM0Q
EMERALD,I,5aNIL3CyyR8eUeLWkFVDGc2j0e2nw6SyYcuW8-C5u9ujVozNrGELOP4BSEa7sa542PXFMnnYpbAR_g
EMERALD,I,rkW9kIA9DCCgkADvijmoZOSxCOY17CjE2WMv342h4m9Wzsc6bmDxNc3GFxj3WHriLz5spFpi6b4b8A
EMERALD,I,6sjNHsjxpjhx0AnR0yKqjfXWxoF1iZrnhGW8zNwkWb7F-fdOq2xQuBfnHbleAi7CpEEJMBx-dJ5U9Q
EMERALD,I,W4xAwuzK_f22uGWHLwFasH8YthyDCBXLHBPO1jN_wwqNnvUgCdc6WLp3H5JbPTTaRFp_n-2hp1VDbw
EMERALD,I,shiTwoMH8G4AALmGXZBZ12eea5qNzKMWMn02FMFxspQ6mIwCfHKNpAtZsmlgi7J-ZBSbGn8gtLmjOw
EMERALD,I,z1oS2eevyL_wfgFa5trCMcbGvO4EdCyJ-Au5dofoVi5ub9W4OfdPY20hjR-Ma8FFzuFalnOpW6w2xw
EMERALD,I,3mGjV97y5g3crkqNzF7-M0kpWkeRUl5aOUavGcfMS3ajaJ-j1uuQQvXhGzK-u3TxbbAu-WY5kOGhhw
EMERALD,I,bLhnPsWePq7gdNAa9vv4aRmJ5HRPhhH-1fAhLPNqYctp_FL5WjHqLPXbGvza6COPKgLbbpkWyp0eAA
EMERALD,I,cSVamNDBgtxNkJQr1iNilX8pWSBP6kaVbYVlvJTJIq3Z343kS4i1Wv1QOpcPmwwotKtVsdlIGbt2Zg
