tier,division,summonerName
DIAMOND,I,mtIGRWbxrRJ0NuhHKtKuHk0GAQ1X6R-BpK6EZJGXJRvpV_DDkdPPD1ue1mdeLIfL9WVFCYelMr-LJw
DIAMOND,I,o0k7nw85oyORmcKPCAwZQmikfqejsFMjKaz551OEcgUjZ4a29bG_9e-sJD06u2nJFz3PN6px427trA
DIAMOND,I,Z_TR-X6upKDTVI8_cg1slEu7xnxiEHHrHxCFEtXvk0kczJsN8ZC2r5vEQAYLJ9Z6V3exrgMAwk4-iw
DIAMOND,I,3tNLOa3JDuih0Oo8p0gXBzWxu5OfytfHrQb9ePA_RCZCyFMvBsK0fQHkjkdtxJ8lAeaLy_OP3JIdRA
DIAMOND,I,o-ehIpihSM9WRzVVLy6--X8ACR86jqXXMpHfrSEARtVTrJMDPLx7FcD7ejXZBvz_3Z8qlieYvUOlKA
DIAMOND,I,V6zUGYE2Jg_DCrCZbgep7HsBXvrR1YePhs7AtwPlA-UQNWp2K_rSOJvulobB4hC7eCSDYKpTYYmM3w
DIAMOND,I,MYTV-n-Z9hihpRtlIgPGIEEkMuLfOA5LpsJHLYDMgOAnSBw-3AS--v4o_QDEjEAbxZCRvBc_car8pA
DIAMOND,I,2fnXUPHJfVdSpsQLHrSk9aNunS_7lHuBgBLk0K3BsAnX8WInRJcmQ7VlGhfs7GJtPda5ApOaXlP0Hg
DIAMOND,I,lFXVwmQoFSKuBi-79q0PaSJCvOWSZCuzDro9LX-ggN0V0kjuAEJWC2Dn8wzkrPk_DYCkNjwW0vWXkA
DIAMOND,I,c98RcFwcugPXtgWJJ_CjVS9f-dxcbxbQoNeOTy7BLrghOwMBCf0pTyK5aA26QJcpCOBoo6LWzFDRSg
DIAMOND,I,Eul2AAHa1pMFcqwv2QPwUAhbwXkWKMa-bOkFAV9rvOkk7XjUVF13PmJnPWDUcMr7gyVpjZnQmU00vw
DIAMOND,I,fqjwOpetl-xROJvFIi3KhqKvqEUD3_aAXmyGO1-9HCxnGd4qe5lIY5phJajqhPly_4bKVoA_g_bXyA
DIAMOND,I,0xPEKjEYHSL8LkraZz2XLpD5LVv2WTYuwpfeeh1672J0Kf2wmzUclqv_3Q8cPMs7HcnzdtQWIg3gEg
